context,triplets
The United Nations has passed a resolution calling for an end to the use of forced displacement in conflict zones.,<triplet> resolution <subj> end <obj> enable
"The Canadian government has announced a new program to help low-income families with the cost of childcare, providing up to $1000 per year in assistance for those who qualify.",<triplet> program <subj> help <obj> enable
"The Canadian government has announced a new program to help low-income families with the cost of transportation, providing up to $200 per month in assistance for those who qualify.",<triplet> program <subj> help <obj> enable
"The Canadian government has announced a new program to help low-income families with the cost of food, providing up to $200 per month in assistance for those who qualify.",<triplet> program <subj> help <obj> enable
"The Canadian government has announced a new program to help low-income families with the cost of medical care, providing up to $500 per year in assistance for those who qualify.",<triplet> program <subj> help <obj> enable
The United Nations has passed a resolution calling for an end to the violence in Yemen.,<triplet> resolution <subj> end <obj> enable
"The United States has signed a new trade agreement with China, which will reduce tariffs and open up new markets for American businesses.",<triplet> trade <subj> reduce <obj> enable
The World Bank has approved a new loan package to help developing countries reduce poverty and improve access to healthcare and education.,<triplet> loan <subj> reduce <obj> enable
The International Monetary Fund has approved a new loan package to help stabilize the global economy and promote economic growth.,<triplet> loan <subj> stabilize <obj> enable
The United Nations has adopted a new resolution to promote human rights and protect vulnerable populations around the world.,<triplet> resolution <subj> protect <obj> enable
The United Nations has adopted a new resolution to promote gender equality and empower women and girls around the world.,<triplet> resolution <subj> equality <obj> enable
The government has also committed to investing in infrastructure projects to create jobs and stimulate economic growth.,<triplet> investing <subj> create <obj> enable
The government has also promised to invest in education and training to ensure that Canadians have the skills they need to succeed in the 21st century.,<triplet> invest <subj> succeed <obj> enable
