text,label
 plays ping pong cause  becomes sweaty,1
 glues  back together cause smiles,1
 opens presents cause gift giver feels nervous,1
 spends time with  cause watches a movie,1
 takes the day off cause stays in bed,1
 would always cause very poor pepole,1
 accomplishes the  at hand cause Starts next task,1
 files for unemployment cause has income assessed,1
 provides  to children cause they learn,1
 puts  arms around PersonZ cause closes eyes,1
 is at work one  cause pizza,1
 darkens a church door cause gets looked down on,1
 is time to perform cause they perform well,1
 makes food cause  gets food poisoning,1
 takes an art class cause learns a lot,1
 rushes to get ready cause  gets out of breath,1
 causes  to fall cause persony stand up,1
 watches tv instead cause  stays inside.,1
 cares about  cause receives help,1
 introduces himself to  cause says hello,1
 starts soon cause eats breakfast,1
 replaces the bulb cause gets tired,1
 immediately picked it up cause is thanked,1
 pulls the  away cause drops the item,1
 asks  to the dance cause  gets ready for the dance,1
 hangs  up cause arms extended,1
 never minds cause loses something important,1
 sits near  cause Keeps sitting,1
 hears noises cause they get in trouble,1
 sets the pace cause They catch up to X,1
 turns the oven on cause Cooks Dinner,1
 gives glory to god cause kneels,1
 meows at  cause gets a strange look,1
 gives  the time cause get better results thanks to the added time,1
 gives  to charity cause personX gains tax writeoffs.,1
 gets  late cause is let go,1
 gets food cause person becomes sleepy from overeating,1
 depends upon the kind cause Is Generous to X,1
 greets  with a smile cause starts a conversation,1
 decides to drive home cause they drive home,1
 gives  assistance cause gets thanked,1
 stars out the window cause knows the weather,1
 throws  to the wind cause dares,1
 knows  thoughts cause wants to cheer them up,1
 would teach  cause They develop a skill,1
 gets separated cause gets worried,1
 wants to celebrate cause has a party,1
 gets  to eat cause Has a lot of energy,1
 waits on  cause receives thanks,1
 needs new glasses cause wears glasses,1
 hits  from behind cause yells in pain,1
 explains the  on the basis cause they gain knowledge,1
 plays   in development cause works hard,1
 takes  to the vet cause becomes in debt,1
 lives happily together cause Becomes Happy,1
 sets  cause laughs,1
 stresses  out cause becomes tired,1
 takes a shortcut cause welcomes,1
 decides to try one cause their blood sugar rises,1
 loses the contest cause complains,1
 continues even  cause is known for trying,1
 meets  at the station cause both go to the city,1
 never looked back cause people were hurt,1
 gives the person cause charitable,1
 affords college cause pays tuition,1
 hurts so bad cause gets condoled,1
 wants  to know cause is interested,1
 asks  to the dance cause rejects,1
 buys a new pair of pants cause looks good,1
 defeats every  cause reloads,1
 brings  back to the store cause buys something else.,1
 raises chickens cause he has chicken for dinner many nights,1
 stares  in the face cause gets annoyed,1
 names your poison cause laughs,1
 puts  to bed cause gets called back,1
 places it on the table cause sighs errand done,1
 gives  a haircut cause puts down razor,1
 eats one cause digests in stomach,1
 opens the box cause takes a photo,1
 watches some television cause gets bored,1
 runs everywhere cause escape by dog,1
 works that day cause gets fatigued,1
 walks  from school one cause sees the birds,1
 is a picky eater cause The person become skinny.,1
 answers another  cause they help someone else too,1
 lives without  cause heart,1
 walks inside cause sighs in relief,1
 eats healthier cause less visit to the doctor.,1
 stops asking cause stops talking,1
 stays the course cause Accomplishes goal,1
 swirls around  cause faints,1
 tries and get along cause survives the day,1
 plays professionally cause gains new skills,1
 wants to see  cause makes a date,1
 raises a hand cause picks personX,1
 feels unfulfilled cause goes to the bars,1
 takes the cat cause has a cat,1
 writes the paper cause People think about what is written in the paper,1
 is the center of attention cause blushes,1
 hears  at the door cause says hello,1
 pushes  out of the way cause becomes hero,1
 wants to be a singer cause eventually performs music,1
 plays computer games cause gets a phone call from friend,1
 plays a  in shaping cause see things are more artistic with his touches.,1
 keeps  away cause Hurts hand,1
 tries to stop  cause  falls,1
 makes  sort cause Are in a cleaner area,1
 helps  out cause was helped by x,1
 grabs and go cause Takes a break,1
 lends  cause wealthier,1
 makes  that night cause falls asleep,1
 is hungry one night cause picks up food,1
 finishes school cause sighs in relief,1
 makes  decisions cause is unable to do things for himself,1
 is learning to drive cause can go to office in his own car,1
 falls asleep at the wheel cause get in accident,1
 works during the day cause wakes up in the morning to work the next day.,1
 drives home at  cause gets tired,1
 keeps it as a pet cause person x pets pet,1
 hears a  away cause They get scared.,1
 looks upon  cause  is curious,1
 gains  understanding cause promises not to repeat the same mistake,1
 gives gifts cause gets thanked,1
 purchases a ticket cause gets admittance,1
 commands  view cause sincere worker,1
 tries to attack  cause awareness of others,1
 walks along the street cause trips on a rock,1
 suffers  as a result cause takes medication,1
 starts a diet cause Lose some weight,1
 settles the  peacefully cause receives praise for his work,1
 covers  cause avoids cops,1
 tears open the  cause sand on eyes,1
 goes for the gold cause doesnt win,1
 stands up for  cause Y is made to feel aided,1
 performs the  well cause wins the game,1
 plays games all day cause becomes stong,1
 looks all over the house cause gets scared for not finding it,1
 buys a smartphone cause surfs the web looking for apps,1
 knows every trick in the book cause gets called out,1
 gets angry cause yells,1
 leads to  increase cause gets tired,1
 always brought  cause Learned from X,1
 goes and talked cause they learn their lesson,1
 watches it cause Eyes move back and forth,1
 teaches  anything cause learn form personX,1
 asks the boy cause moves his lips,1
 writes  a note cause gets hand cramp,1
 invites friends cause greets friends,1
 pulls a prank cause Open the door,1
 gets beat up cause breaks hand,1
 looks into  eyes cause confronts ,1
 puts  in a bowl cause smiles,1
 likes  back cause smiles,1
 debuts at number one cause gains fans,1
 is chasing  cause runs out of breath,1
 works well cause he gets promoted,1
 begins another  cause applies lessons learned previously,1
 drives back  cause dedicated on his work,1
 hears the song cause person x listens,1
 sprays everywhere cause sneezes,1
 hangs  cause dies,1
 raises the flag and see who salutes cause gets yelled at,1
 hits the bottle cause gets drunk,1
 is back to normal cause is releived,1
 seizes every  cause gets an award from the boss,1
 puts  on the bed cause picks up,1
 throws  on this question cause Gets told thank you,1
 wants to watch a scary movie cause Buys movie,1
 studies for weeks cause relaxes,1
 runs smoothly cause Takes off shoes,1
 builds a house cause people can come over visit,1
 plays tennis cause gets exercise,1
 is learning to skateboard cause wind whips through hair,1
 affords the trip cause  mentally prepares for the trip,1
 tells  had heard cause receives new knowledge,1
 plays the piano cause gets applause,1
 plays a  in society cause becomes a contributor to society,1
 digs a hole cause They have a drink to rehydrate after digging.,1
 works with  cause gains more knowledge,1
 teaches every  cause gain knowledge,1
 holds onto nothing cause drops things,1
 wants to write a book cause earning money,1
 is in a car accident cause gets whiplash,1
 gets some ice cream cause cools down,1
 purchases another  cause assets increase,1
 orders fries cause gets fatter.,1
 works the next morning cause gets fatigued,1
 takes  to the doctor cause gets seen by the doctor,1
 shows clearly the  cause answers questions,1
 tricks or treating cause gets candy,1
 makes  home safely cause takes a break,1
 takes  to  cause Are avoided,1
 shows  example cause takes the test,1
 cleans the dishes cause gets rewarded,1
 classifies  on the basis cause reaches a decision,1
 waits in a long line cause gets impatient,1
 improves drastically cause to improve drash,1
 chokes back the  cause throat becomes sore,1
 substitutes  for labor cause they do other tasks,1
 takes  aside cause gives some advice,1
 sees  in years cause reminisces,1
 becomes nervous cause searched,1
 drives  to the store cause gets out of car,1
 goes to the ends of the earth cause gets lost,1
 gives  a slap cause their pulse quickens,1
 breaks one  cause makes a mess,1
 finishes in time cause rewarded,1
 prevails among  cause Becomes less self confident,1
 assembles  cause becomes proud of his work,1
 cheers for  cause loses voice,1
 expresses   to PersonZ wife cause is forgiven,1
 calls the auto club cause gets help,1
 becomes angry cause tries to soothe,1
 has a sweet tooth cause eats more sweets,1
 persuades  to join cause gets tired,1
